cost,displays,clicks,post_click_conversions,post_click_sales_amount,revenue
0.0012,3,0,0,0.0,0.0
0.0194,361,1,0,0.0,0.054
0.0022,23,0,0,0.0,0.0
0.002,5,0,0,0.0,0.0
0.0035,303,0,0,0.0,0.0
0.0075,90,0,0,0.0,0.0
0.0036,9,0,0,0.0,0.0
0.0127,1152,0,0,0.0,0.0
2.0916,3957,27,0,0.0,1.458
0.3271,3648,49,0,0.0,2.6461
1.0392,7153,106,1,52.0747,5.7245
0.0994,416,2,0,0.0,0.108
0.1032,99,0,0,0.0,0.0
0.0055,9,0,0,0.0,0.0
0.2701,1149,2,0,0.0,0.108
0.0462,2062,6,0,0.0,0.324
0.036,20,0,0,0.0,0.0
0.0003,1,0,0,0.0,0.0
0.0183,909,1,0,0.0,0.054
0.1119,2925,7,0,0.0,0.378
0.0828,62,0,0,0.0,0.0
0.0035,7,0,0,0.0,0.0
0.1225,2505,7,0,0.0,0.378
0.8402,4373,13,0,0.0,0.702
1.0183,1073,9,1,50.1689,0.486
0.2132,617,0,0,0.0,0.0
3.8699,18191,26,2,360.1682,1.4043
0.0016,2,0,0,0.0,0.0
0.1735,2469,6,0,0.0,0.324
0.1866,219,0,0,0.0,0.0
0.0047,20,0,0,0.0,0.0
0.4572,18374,43,0,0.0,2.3221
0.0016,2,0,0,0.0,0.0
0.0035,3,0,0,0.0,0.0
0.7691,8118,47,0,0.0,2.54
0.6226,877,10,1,388.5394,0.54
0.0589,211,4,0,0.0,0.216
1.8954,41622,140,0,0.0,7.5614
0.0013,1,0,0,0.0,0.0
0.0007,2,0,0,0.0,0.0
0.0082,6,0,0,0.0,0.0
17.3022,19189,134,21,1443.5805,25.0
27.0757,17091,106,40,1349.0222,20.0
237.8715,204266,1567,1075,53469.4113,297.0
0.0425,335,0,0,0.0,0.0
0.0341,48,0,0,0.0,0.0
0.6912,2740,18,2,32.5101,3.4221
1.0195,2328,10,1,7.6346,1.8985
0.7114,740,15,5,189.4435,2.8477
13.0382,23588,207,28,1190.7738,39.2978
35.8968,42500,225,70,6009.915,42.0
298.1064,337337,6339,2658,140121.054,1203.0
27.7446,54327,449,204,10427.802,85.0
220.5048,181368,993,635,25810.5437,188.0
0.1567,606,2,0,0.0,0.3797
0.9038,1182,29,6,563.0553,5.5056
0.1953,380,1,0,0.0,0.1898
0.4677,2284,4,0,0.0,0.7594
1.9412,4027,44,2,71.1234,8.3547
15.0094,18585,563,73,3974.6124,106.8883
1.8763,3647,37,3,50.0662,7.0244
9.292,16494,123,23,995.7561,23.352
0.0376,40,0,0,0.0,0.0
36.3597,43943,188,110,6149.1988,35.0
45.7472,64678,865,433,23310.4758,164.0
5.4229,8776,44,24,1932.9068,8.0
476.7016,374149,2280,1475,79175.4629,432.0
0.1126,445,2,0,0.0,0.3797
0.1119,184,5,0,0.0,0.9492
0.0151,23,0,0,0.0,0.0
1.2981,4205,17,0,0.0,3.2274
1.449,2283,104,17,1086.1302,19.7448
0.4063,689,5,0,0.0,0.9492
26.0831,40311,325,66,3116.3117,61.7035
0.5186,1533,2,1,89.1347,0.0
0.4735,1164,2,1,122.7789,0.0
0.0107,16,0,0,0.0,0.0
2.0919,5278,12,0,0.0,2.0
0.0003,5,0,0,0.0,0.0
0.0086,67,0,0,0.0,0.0
0.0331,192,1,0,0.0,0.1898
0.0244,60,0,0,0.0,0.0
0.0896,662,1,0,0.0,0.1898
124.5157,47659,656,392,21051.0333,124.0
0.289,472,7,0,0.0,1.3289
5.7635,4604,70,7,490.684,13.2899
7.5762,5818,43,24,1404.336,8.0
13.94,17933,113,56,3165.7491,21.0
24.9277,19919,134,46,2969.9616,25.0
0.0133,44,0,0,0.0,0.0
0.0238,33,0,0,0.0,0.0
0.0003,1,0,0,0.0,0.0
0.0735,275,0,0,0.0,0.0
0.3984,580,6,0,0.0,1.1391
0.4395,639,9,0,0.0,1.7086
0.0319,51,0,0,0.0,0.0
1.0517,1909,8,1,19.7986,1.5188
0.0492,34,0,0,0.0,0.0
64.7999,80216,308,217,8807.1744,58.0
301.4423,244861,2730,1405,69508.5468,518.0
8.254,21666,123,75,4843.6402,23.0
308.8547,367338,1528,874,45195.6734,290.0
0.0008,1,0,0,0.0,0.0
0.1748,828,5,0,0.0,0.9492
0.4398,425,8,1,5.5056,1.5188
0.0597,164,1,0,0.0,0.1898
1.061,4588,15,2,62.5692,2.8477
4.2778,8459,58,21,1761.9466,11.0113
10.5222,9885,164,20,1101.8235,31.1354
0.6911,1866,13,2,197.3629,2.468
18.8695,39253,278,34,1547.1116,52.7809
0.016,1,0,0,0.0,0.0
0.0069,2,0,0,0.0,0.0
0.0018,1,0,0,0.0,0.0
0.3507,2142,3,1,33.8882,0.1627
0.0457,127,0,0,0.0,0.0
5.0665,20947,49,2,107.1162,2.6579
0.0007,1,0,0,0.0,0.0
0.1,3204,5,4,381.5855,0.2712
0.026,65,0,0,0.0,0.0
1.1271,23810,52,10,488.1865,2.8206
0.4346,6981,28,0,0.0,1.5188
0.0923,411,2,0,0.0,0.1084
4.9798,53118,303,0,0.0,16.4356
0.9456,4250,12,1,52.9139,0.6509
5.6206,7163,68,6,1123.4359,3.6886
2.0583,4056,23,3,475.1004,1.2475
5.2029,22546,57,7,673.4122,3.0919
0.252,3089,5,0,0.0,0.2712
1.3135,1703,8,0,0.0,0.4339
0.1109,204,0,0,0.0,0.0
0.5362,14401,24,0,0.0,1.3018
0.8156,7624,49,0,0.0,2.658
4.5184,5887,104,1,40.8195,5.6415
0.6538,1205,30,0,0.0,1.6272
2.4924,34318,132,0,0.0,7.1601
0.9185,3472,20,0,0.0,1.0849
0.6333,981,14,0,0.0,0.7595
0.1629,256,2,1,71.6413,0.1084
10.05,34001,116,27,2190.4272,6.2923
0.0008,1,0,0,0.0,0.0
0.3222,8444,44,0,0.0,2.3868
0.2419,396,8,2,611.3587,0.4339
1.878,41962,153,0,0.0,8.3
0.0008,1,0,0,0.0,0.0
0.9308,12188,121,0,0.0,6.5636
0.6714,1145,49,1,60.2016,2.6581
0.0056,16,0,0,0.0,0.0
7.0267,83548,402,7,585.0477,21.8055
0.0151,95,0,0,0.0,0.0
0.002,5,0,0,0.0,0.0
0.0006,1,0,0,0.0,0.0
0.0184,406,1,1,62.8404,0.0542
0.0034,33,0,0,0.0,0.0
0.0016,4,0,0,0.0,0.0
0.0037,414,0,0,0.0,0.0
0.0092,127,0,0,0.0,0.0
0.0056,14,0,0,0.0,0.0
0.0187,1568,2,0,0.0,0.1084
2.9172,5248,34,3,106.6552,1.8442
0.4043,4209,33,0,0.0,1.79
1.5673,8923,151,0,0.0,8.1908
0.0216,33,0,0,0.0,0.0
0.3566,1457,4,0,0.0,0.2169
0.0545,2276,6,0,0.0,0.3254
0.0583,41,0,0,0.0,0.0
0.0007,2,0,0,0.0,0.0
0.028,1295,2,0,0.0,0.1084
0.1403,3374,11,0,0.0,0.5966
0.1325,95,0,0,0.0,0.0
0.0072,18,0,0,0.0,0.0
0.1643,3147,11,0,0.0,0.5966
1.2539,6367,16,1,34.2408,0.8678
1.6088,1754,11,10,1650.2061,0.5966
0.4421,1209,1,0,0.0,0.0542
6.1793,25864,43,5,488.9052,2.3324
0.2631,3340,17,0,0.0,0.9221
0.3013,377,3,0,0.0,0.1627
0.0094,31,0,0,0.0,0.0
1.2676,29470,76,2,715.1002,4.1227
0.0045,3,0,0,0.0,0.0
1.1685,11616,55,0,0.0,2.9834
1.0514,1618,21,2,88.4566,1.1391
0.147,474,4,0,0.0,0.2169
5.1405,67579,231,5,540.569,12.5297
0.0006,5,0,0,0.0,0.0
0.0035,1,0,0,0.0,0.0
18.8696,19167,113,35,1606.971,21.0
252.1314,192874,1375,688,37690.2696,261.0
0.0638,290,1,0,0.0,0.1902
0.5962,2736,6,0,0.0,1.1416
1.1208,2115,8,1,129.7299,1.5222
0.6996,661,4,0,0.0,0.7611
12.7719,21868,186,10,350.2188,35.3984
33.9186,39867,187,75,5432.5415,35.0
295.6992,326205,5589,2523,126027.492,1063.0
27.8828,52511,421,403,19741.4286,80.0
217.2611,172332,898,443,21873.1748,170.0
0.1131,579,1,0,0.0,0.1902
0.7566,1044,17,0,0.0,3.2347
0.1736,327,0,0,0.0,0.0
0.4554,1852,0,0,0.0,0.0
1.8926,3721,35,6,194.2523,6.6608
14.1861,17056,574,72,4477.2006,109.2232
1.9027,3594,38,11,378.6294,7.2306
9.991,15758,102,6,673.7717,19.409
0.09,145,0,0,0.0,0.0
36.3068,42407,183,120,6163.1927,34.0
41.501,58269,740,285,15683.6636,140.0
5.8763,9621,32,14,843.9856,6.0
501.9376,356985,1994,1250,63252.8433,379.0
0.0016,3,0,0,0.0,0.0
0.1008,384,3,0,0.0,0.5708
0.0703,119,4,0,0.0,0.7611
0.0244,36,1,0,0.0,0.1902
1.1977,4238,8,1,9.1877,1.5222
0.0048,9,1,0,0.0,0.1902
2.7302,4175,16,6,250.843,3.0444
1.3391,2043,50,2,46.5913,9.5139
0.4426,679,9,0,0.0,1.7125
25.3269,35942,279,50,3151.8111,53.0901
0.5193,1496,4,2,19.4357,0.0
0.4428,1086,3,1,19.558,0.0
0.0047,7,0,0,0.0,0.0
0.0033,21,0,0,0.0,0.0
0.0017,43,0,0,0.0,0.0
0.0263,155,0,0,0.0,0.0
0.0203,50,0,0,0.0,0.0
0.1199,641,1,0,0.0,0.1902
130.5892,49665,646,634,28730.4676,123.0
0.2694,545,2,0,0.0,0.3805
6.9974,4510,90,25,2177.4386,17.1251
7.5831,5573,47,15,636.0595,9.0
18.2234,19867,131,71,4011.2327,25.0
27.6625,19635,114,47,1765.4791,21.0
0.0233,119,0,0,0.0,0.0
0.016,13,0,0,0.0,0.0
0.0011,2,0,0,0.0,0.0
0.0629,213,1,0,0.0,0.1902
0.3748,555,4,0,0.0,0.7632
0.5964,714,10,0,0.0,1.9033
0.0154,19,0,0,0.0,0.0
1.2576,1934,10,8,788.3831,1.9027
0.0115,8,0,0,0.0,0.0
71.2926,80326,284,156,6838.3902,54.0
302.3867,242467,2354,1253,59337.377,447.0
8.6789,22703,95,71,3354.2665,18.0
310.0955,336991,1333,775,36852.1357,253.0
0.1784,801,3,0,0.0,0.5708
0.2649,363,3,0,0.0,0.5708
0.0433,122,1,0,0.0,0.1902
0.8417,3943,9,0,0.0,1.7125
4.034,8564,43,6,383.9164,8.182
9.8583,9532,162,15,530.9351,30.8269
0.7206,1970,10,4,160.5552,1.9027
18.3323,35359,212,25,1555.2581,40.3398
0.032,2,0,0,0.0,0.0
0.0012,1,0,0,0.0,0.0
0.0024,1,0,0,0.0,0.0
0.006,4,0,0,0.0,0.0
0.2999,2011,4,0,0.0,0.2174
0.0433,116,0,0,0.0,0.0
4.7788,18610,46,5,252.8953,2.5008
0.1111,3180,7,0,0.0,0.3805
0.0324,94,0,0,0.0,0.0
1.0371,21582,75,0,0.0,4.0774
0.0075,5,0,0,0.0,0.0
0.4428,6782,16,0,0.0,0.8698
0.077,412,1,0,0.0,0.0543
4.8008,47460,254,0,0.0,13.8091
0.901,4403,5,1,41.8071,0.2718
4.6007,5711,43,14,1108.4924,2.3378
1.7591,3298,7,2,434.1095,0.3805
4.9641,20167,32,6,1833.0731,1.7397
0.269,3209,8,0,0.0,0.4349
1.1145,1383,10,0,0.0,0.5436
0.0645,109,1,0,0.0,0.0543
0.4843,11523,32,0,0.0,1.7397
0.8833,8297,40,1,617.066,2.1747
3.9366,4973,74,2,159.6643,4.0232
0.4938,887,28,0,0.0,1.5222
2.2352,27803,87,0,0.0,4.7298
0.0076,14,0,0,0.0,0.0
0.8563,3202,13,0,0.0,0.7067
0.5913,906,14,1,55.7655,0.7611
0.1218,190,0,0,0.0,0.0
10.2583,32646,95,23,5706.2683,5.165
0.0465,82,0,0,0.0,0.0
0.3493,8875,58,0,0.0,3.1533
0.2246,379,5,0,0.0,0.2718
0.0005,2,0,0,0.0,0.0
1.5425,39535,115,2,35.2986,6.2523
0.0873,144,1,0,0.0,0.0543
0.9643,12553,91,0,0.0,4.9472
0.6732,1149,35,0,0.0,1.9031
0.0063,17,0,0,0.0,0.0
6.0006,77337,330,5,283.6754,17.9403
0.0175,115,0,0,0.0,0.0
0.004,10,0,0,0.0,0.0
0.0185,383,0,0,0.0,0.0
0.0013,35,0,0,0.0,0.0
0.002,5,0,0,0.0,0.0
0.0029,254,0,0,0.0,0.0
0.0099,132,0,0,0.0,0.0
0.0008,2,0,0,0.0,0.0
0.0143,1124,2,0,0.0,0.1087
2.6574,5103,42,0,0.0,2.2833
0.4113,4182,37,0,0.0,2.0116
1.6066,9580,159,0,0.0,8.6455
0.1188,518,4,0,0.0,0.2174
0.1971,167,0,0,0.0,0.0
0.0067,12,0,0,0.0,0.0
0.4035,1439,3,0,0.0,0.163
0.0612,2363,10,0,0.0,0.5436
0.0516,29,0,0,0.0,0.0
0.0331,1228,2,0,0.0,0.1087
0.1324,2937,13,1,13.3059,0.7067
0.1429,88,0,0,0.0,0.0
0.0027,6,0,0,0.0,0.0
0.1782,3032,16,2,142.6825,0.8698
0.0045,3,0,0,0.0,0.0
1.2296,6290,16,0,0.0,0.8693
1.5275,1742,15,1,10.8595,0.8154
0.4071,1112,1,0,0.0,0.0543
5.7875,23463,45,10,602.4168,2.4452
0.0008,1,0,0,0.0,0.0
0.0006,1,0,0,0.0,0.0
0.2789,3573,18,0,0.0,0.9785
0.3477,444,2,0,0.0,0.1087
0.0038,15,0,0,0.0,0.0
1.0498,27697,76,1,1362.3035,4.1319
0.006,4,0,0,0.0,0.0
1.312,12772,57,2,70.9743,3.0988
0.9665,1799,12,2,82.8124,0.6523
0.1122,382,2,0,0.0,0.1087
3.9181,59466,183,1,246.5942,9.9496
0.0008,1,0,0,0.0,0.0
0.0009,6,0,0,0.0,0.0
0.0091,7,0,0,0.0,0.0
19.7394,19527,159,33,2865.4907,30.0
29.1541,18502,127,127,5260.3377,24.0
262.395,191657,1454,785,40241.0025,277.0
0.0517,347,0,0,0.0,0.0
0.0237,56,0,0,0.0,0.0
0.743,2597,7,2,33.038,1.3356
1.3472,2329,31,0,0.0,5.9152
0.7212,796,3,1,20.5397,0.5724
13.5803,21522,187,20,1490.6769,35.6779
34.4847,40904,212,82,5715.9599,40.0
293.3762,331110,5753,2550,131995.5872,1097.0
29.6162,55103,432,208,12853.1947,82.0
209.1904,162175,827,716,33925.4868,157.0
0.121,703,1,0,0.0,0.1908
0.7494,1000,12,2,616.0964,2.2897
0.1989,366,3,0,0.0,0.5724
0.4938,2083,3,0,0.0,0.5724
1.8722,4171,19,4,149.4479,3.6254
13.9037,16968,476,47,4620.7057,90.8209
2.0507,3821,54,1,76.9796,10.3039
9.1342,14844,101,6,343.2033,19.2689
0.3655,655,7,4,161.1421,1.0
38.4014,44585,214,120,7612.0821,41.0
42.0466,57624,666,309,11528.1084,127.0
5.8577,9704,30,15,693.3351,5.0
515.8464,347923,1935,1359,80311.2749,369.0
0.0021,4,0,0,0.0,0.0
0.1173,394,2,0,0.0,0.3816
0.0751,116,5,1,44.3778,0.954
0.0325,48,0,0,0.0,0.0
1.164,3730,20,1,61.1387,3.8152
0.0278,51,0,0,0.0,0.0
2.9871,4544,17,2,94.7798,3.2438
1.2109,1829,66,10,1222.7943,12.5926
0.481,758,1,0,0.0,0.1908
28.2017,35468,254,32,2403.5045,48.4656
0.6033,1616,5,2,30.3938,1.0
0.5384,1317,1,0,0.0,0.0
0.0053,8,0,0,0.0,0.0
0.0037,30,0,0,0.0,0.0
0.0019,30,1,0,0.0,0.1908
0.0469,197,0,0,0.0,0.0
0.0388,95,0,0,0.0,0.0
0.0006,1,0,0,0.0,0.0
0.1195,643,4,0,0.0,0.7632
141.4713,50242,703,348,20512.5141,134.0
0.3696,574,2,0,0.0,0.3816
7.1591,4835,63,14,1542.4696,12.0212
8.5821,5693,48,13,634.4181,9.0
12.8938,17660,92,58,2598.0683,17.0
0.2455,336,3,1,16.9278,0.0
30.8561,20930,116,78,3628.0481,22.0
0.0125,96,0,0,0.0,0.0
0.013,19,0,0,0.0,0.0
0.0015,3,0,0,0.0,0.0
0.0377,151,1,0,0.0,0.1908
0.3312,602,8,5,378.5334,1.5265
0.473,824,1,0,0.0,0.1908
0.0177,26,0,0,0.0,0.0
1.3313,2288,12,0,0.0,2.2897
0.8867,1609,13,0,0.0,2.0
70.2902,82920,327,214,8417.1946,62.0
313.3708,252942,2444,1310,62464.8551,466.0
8.3869,22132,87,50,1802.3578,16.0
308.3952,321588,1370,919,45966.3525,261.0
0.0032,4,0,0,0.0,0.0
0.0109,20,0,0,0.0,0.0
0.1735,955,1,0,0.0,0.1908
0.3104,418,0,0,0.0,0.0
0.0559,163,2,0,0.0,0.3816
0.9314,3913,15,1,51.4106,2.8622
0.0872,160,0,0,0.0,0.0
4.5437,9048,31,5,264.4747,5.9141
10.1247,9557,174,22,1961.5236,33.2015
0.6752,1837,13,4,89.4234,2.4805
20.1963,34750,208,43,3303.435,39.6849
0.0205,13,0,0,0.0,0.0
0.002,2,0,0,0.0,0.0
0.0015,1,0,0,0.0,0.0
0.2856,1902,1,0,0.0,0.0545
0.0349,112,0,0,0.0,0.0
3.521,14586,40,2,69.9332,2.1807
0.0015,2,0,0,0.0,0.0
0.0845,2968,8,0,0.0,0.4361
0.0168,70,0,0,0.0,0.0
0.6395,15896,52,0,0.0,2.8337
0.3334,5946,24,0,0.0,1.3081
0.0475,261,0,0,0.0,0.0
2.9969,35150,146,6,133.5423,7.9596
0.7319,4079,3,0,0.0,0.1635
3.5459,4443,42,5,672.0185,2.2897
1.5179,2836,8,0,0.0,0.4361
3.5316,14685,28,0,0.0,1.5265
0.1558,2212,5,0,0.0,0.2725
0.7125,910,12,0,0.0,0.6539
0.0269,46,0,0,0.0,0.0
0.31,8846,18,0,0.0,0.9813
0.6452,6396,26,0,0.0,1.4171
2.3124,2900,64,2,35.0082,3.4885
0.2928,537,8,0,0.0,0.4361
1.3684,19631,58,0,0.0,3.1617
0.0156,27,0,0,0.0,0.0
0.7719,3030,12,0,0.0,0.6536
0.4923,750,12,1,43.0148,0.6542
0.0957,158,0,0,0.0,0.0
7.3898,24765,82,4,301.8331,4.4701
0.0152,28,0,0,0.0,0.0
0.2808,7638,42,0,0.0,2.2897
0.1677,277,4,0,0.0,0.218
0.8105,22910,73,0,0.0,3.9774
0.0462,79,0,0,0.0,0.0
0.7413,11001,72,0,0.0,3.9253
0.4324,721,18,0,0.0,0.9813
0.0035,9,0,0,0.0,0.0
3.3377,47009,209,3,266.103,11.3855
0.0125,82,0,0,0.0,0.0
0.0032,8,0,0,0.0,0.0
0.0179,348,0,0,0.0,0.0
0.0006,17,0,0,0.0,0.0
0.0004,1,0,0,0.0,0.0
0.0018,169,1,0,0.0,0.0545
0.0052,93,2,0,0.0,0.109
0.0024,6,0,0,0.0,0.0
0.0101,994,0,0,0.0,0.0
2.0653,4269,20,2,226.523,1.0903
0.2253,2962,27,1,6.2695,1.4719
0.9433,6821,90,3,117.8201,4.9063
0.0887,466,4,0,0.0,0.218
0.1192,153,0,0,0.0,0.0
0.0059,10,0,0,0.0,0.0
0.3201,1264,3,0,0.0,0.1635
0.0442,1986,5,0,0.0,0.2722
0.0171,20,0,0,0.0,0.0
0.0217,874,0,0,0.0,0.0
0.1119,2814,10,0,0.0,0.5451
0.0493,40,0,0,0.0,0.0
0.1042,2214,9,1,106.8965,0.4906
0.0378,59,0,0,0.0,0.0
0.9688,5474,10,1,13.6295,0.5451
1.3536,1612,13,0,0.0,0.7087
0.286,782,2,0,0.0,0.109
4.0879,18337,46,9,766.4039,2.5066
0.0377,69,0,0,0.0,0.0
0.189,2661,10,0,0.0,0.5451
0.2402,305,3,0,0.0,0.1635
0.0023,10,0,0,0.0,0.0
0.6307,18897,42,0,0.0,2.2897
0.1057,194,1,0,0.0,0.0545
0.9168,9291,35,0,0.0,1.9081
0.764,1257,12,0,0.0,0.6539
0.0581,202,2,0,0.0,0.109
2.5404,43607,177,7,676.7871,9.6491
0.0003,1,0,0,0.0,0.0
0.0,1,0,0,0.0,0.0
0.0008,6,0,0,0.0,0.0
0.0144,10,0,0,0.0,0.0
13.8794,18896,175,72,5525.2469,23.0
20.21,16515,113,72,4087.7925,14.0
154.4095,120296,1173,606,28726.6789,163.0
0.0212,223,2,0,0.0,0.3795
0.0058,27,0,0,0.0,0.0
0.2728,1077,1,0,0.0,0.1897
0.0007,1,0,0,0.0,0.0
0.8016,1996,22,8,406.8113,2.8467
0.6673,1062,6,0,0.0,0.8674
7.5571,11108,113,24,1491.6191,15.7249
20.9539,30139,183,75,2443.7714,25.0
256.2873,300861,5984,2526,137447.4806,824.0
23.6924,44659,514,288,15426.8976,70.0
95.2842,69668,531,334,16231.729,72.0
0.0693,296,0,0,0.0,0.0
0.5088,680,12,2,79.2752,1.7348
0.1043,198,0,0,0.0,0.0
0.2154,628,0,0,0.0,0.0
1.2645,2979,21,1,50.1142,2.9995
11.8691,14865,529,69,4925.9351,73.8417
1.5488,2898,48,6,514.1845,7.2783
4.3191,6041,70,18,750.7634,10.0296
0.0465,26,0,0,0.0,0.0
25.0917,35646,186,150,5728.2826,25.0
32.2956,44302,603,396,15178.71,81.0
4.2908,6992,26,15,444.2613,3.0
299.7282,244322,1494,1053,58836.5265,204.0
0.0489,238,0,0,0.0,0.0
0.0419,66,1,0,0.0,0.1219
0.0185,29,0,0,0.0,0.0
0.5912,2180,13,1,31.5589,1.8556
1.6687,3346,13,2,145.0375,1.5966
0.748,1140,28,2,23.9196,3.6841
0.3389,546,0,0,0.0,0.0
16.1393,23415,178,21,1315.2731,24.1486
0.352,866,0,0,0.0,0.0
0.0161,24,0,0,0.0,0.0
1.2111,3776,5,0,0.0,0.0
0.0011,9,0,0,0.0,0.0
0.0007,35,0,0,0.0,0.0
0.0318,179,1,0,0.0,0.1219
0.013,32,0,0,0.0,0.0
0.0514,303,0,0,0.0,0.0
89.5553,39081,533,379,18653.8556,72.0
0.1506,313,0,0,0.0,0.0
4.6145,3597,46,22,1243.3299,5.9148
5.5878,5006,42,17,647.5443,5.0
13.3521,16996,116,89,3874.9907,15.0
0.2216,312,3,3,199.7807,0.0
20.1468,15774,92,61,6338.5306,12.0
0.0108,50,0,0,0.0,0.0
0.0114,12,0,0,0.0,0.0
0.0003,1,0,0,0.0,0.0
0.0235,107,0,0,0.0,0.0
0.339,540,5,0,0.0,0.7454
0.454,752,10,0,0.0,1.2875
0.0052,7,0,0,0.0,0.0
0.7594,1344,3,0,0.0,0.4337
0.0408,28,0,0,0.0,0.0
45.1626,69260,331,122,6565.6967,44.0
247.9396,226501,2406,1160,53754.3165,331.0
6.5848,17282,111,36,2165.1749,14.0
174.6712,200477,1142,585,31661.8218,156.0
0.0008,1,0,0,0.0,0.0
0.1024,612,1,0,0.0,0.1897
0.203,326,4,0,0.0,0.4879
0.0428,116,0,0,0.0,0.0
0.4174,1965,13,7,455.565,1.8568
2.6866,6728,30,8,377.9975,4.02
8.2577,8952,166,31,1450.4869,22.9098
0.5437,1448,13,3,242.434,1.5857
10.655,19816,136,20,1197.8471,18.5605
0.0012,1,0,0,0.0,0.0
0.2947,2052,2,0,0.0,0.1084
0.0579,235,0,0,0.0,0.0
3.2916,11401,34,2,89.0751,1.8427
0.0015,1,0,0,0.0,0.0
0.1046,3596,4,0,0.0,0.2168
0.0166,45,0,0,0.0,0.0
0.6622,15172,60,0,0.0,3.2528
0.3561,6232,26,0,0.0,1.4095
0.0607,324,0,0,0.0,0.0
2.4299,28912,177,1,51.9858,9.5948
0.6815,3846,9,7,1145.8085,0.4873
3.9488,4864,46,5,517.6623,2.4933
1.4289,2655,6,0,0.0,0.3252
2.4374,9301,28,3,259.4845,1.518
0.1504,2117,10,0,0.0,0.5421
0.8736,1065,12,0,0.0,0.6505
0.0523,87,1,0,0.0,0.0536
0.2477,7715,17,0,0.0,0.9216
0.5896,5712,45,0,0.0,2.4363
2.5422,3082,68,3,482.3389,3.6854
0.4008,690,7,0,0.0,0.3795
1.0172,15663,40,1,10.7615,2.1685
0.0008,1,0,0,0.0,0.0
0.7235,2933,5,1,28.4355,0.271
0.5323,820,11,0,0.0,0.5958
0.0922,151,0,0,0.0,0.0
7.0876,23124,76,13,1033.8697,4.1197
0.003,2,0,0,0.0,0.0
0.2805,7185,60,0,0.0,3.2528
0.2421,402,5,0,0.0,0.271
0.0013,4,0,0,0.0,0.0
0.7726,22276,47,0,0.0,2.5469
0.005,4,0,0,0.0,0.0
0.7334,9856,72,1,165.0504,3.9023
0.5588,938,36,0,0.0,1.9517
0.0074,25,0,0,0.0,0.0
3.0009,43355,168,0,0.0,9.1074
0.0087,95,0,0,0.0,0.0
0.0024,6,0,0,0.0,0.0
0.0199,365,1,0,0.0,0.0542
0.0014,30,0,0,0.0,0.0
0.0024,269,6,0,0.0,0.3252
0.005,72,0,0,0.0,0.0
0.002,5,0,0,0.0,0.0
0.0119,1089,0,0,0.0,0.0
2.1606,4298,17,1,128.7325,0.9216
0.2748,3193,32,0,0.0,1.7348
0.9805,6786,90,1,169.9029,4.8787
0.1295,633,2,0,0.0,0.1084
0.1283,157,0,0,0.0,0.0
0.0075,12,0,0,0.0,0.0
0.3218,1363,2,0,0.0,0.1084
0.0588,2158,13,0,0.0,0.7047
0.0258,24,0,0,0.0,0.0
0.0228,996,1,0,0.0,0.0542
0.1502,3068,10,0,0.0,0.5415
0.0576,49,2,0,0.0,0.1084
0.0007,2,0,0,0.0,0.0
0.11,2329,11,2,26.3076,0.5963
0.9364,5237,11,0,0.0,0.5963
1.608,2212,17,1,35.375,0.9216
0.2948,796,2,0,0.0,0.1084
3.8059,16517,32,3,257.1526,1.7326
0.0015,1,0,0,0.0,0.0
0.1904,2663,10,0,0.0,0.5421
0.2601,333,0,0,0.0,0.0
0.0024,9,0,0,0.0,0.0
0.7471,19488,36,0,0.0,1.9511
0.8285,8578,43,1,66.3096,2.329
0.7228,1134,24,0,0.0,1.3011
0.0519,182,0,0,0.0,0.0
2.5397,39147,153,3,116.4781,8.2937
0.0024,3,0,0,0.0,0.0
0.0,4,0,0,0.0,0.0
0.0,1,0,0,0.0,0.0
0.0586,36,0,0,0.0,0.0
9.9628,16795,151,49,2210.2916,16.0
13.9867,12188,84,45,1400.3611,9.0
104.1494,92511,878,620,29477.2505,96.0
0.0297,248,0,0,0.0,0.0
0.0152,30,0,0,0.0,0.0
0.1538,699,2,0,0.0,0.2146
0.0015,1,0,0,0.0,0.0
0.7641,1854,26,2,507.5024,3.0052
0.4,591,10,1,42.2616,1.0867
4.9638,8254,95,17,759.464,10.41
13.5121,22133,127,46,2280.5052,13.0
197.6208,236523,4665,2352,120495.1719,515.0
16.5304,31424,322,275,13362.818,35.0
61.3702,51125,356,258,10107.2538,39.0
0.0305,175,0,0,0.0,0.0
0.2504,334,3,0,0.0,0.3219
0.0801,155,0,0,0.0,0.0
0.0813,357,1,0,0.0,0.1207
0.8034,1622,25,0,0.0,2.8437
8.6472,10910,376,50,5003.4366,41.7379
1.0846,2055,25,10,357.99,2.7503
2.577,3910,37,5,212.4219,4.0651
0.0398,20,0,0,0.0,0.0
18.0148,29747,142,103,7274.839,15.0
25.4548,35438,557,286,13433.4995,61.0
2.7933,4769,28,20,1083.2005,3.0
206.2147,195346,1121,965,51275.8583,123.0
0.0307,140,0,0,0.0,0.0
0.0253,44,2,0,0.0,0.2146
0.011,17,0,0,0.0,0.0
0.0045,3,0,0,0.0,0.0
1.1865,2585,14,0,0.0,1.516
0.5316,847,42,5,326.2602,4.5749
0.1991,336,2,1,243.7492,0.2146
10.7262,17839,130,34,2216.7313,14.2203
0.2954,1108,1,0,0.0,0.0
0.0139,21,0,0,0.0,0.0
0.7519,3179,6,6,105.5334,0.0
