cost,displays,clicks,post_click_conversions,post_click_sales_amount,revenue
0.0181,7,0,0,0.0,0.0
1.9546,2028,38,7,166.3078,4.1786
0.0048,6,0,0,0.0,0.0
0.0248,31,0,0,0.0,0.0
0.001,16,0,0,0.0,0.0
0.0107,117,0,0,0.0,0.0
0.9594,5102,15,1,303.4243,0.8078
130.5892,49665,646,634,28730.4676,123.0
0.2838,996,6,0,0.0,0.6456
0.003,3,0,0,0.0,0.0
0.001,1,0,0,0.0,0.0
0.0369,48,0,0,0.0,0.0
0.2451,446,1,0,0.0,0.0549
0.2731,245,3,0,0.0,0.5458
0.0387,21,0,0,0.0,0.0
0.3973,1837,6,0,0.0,0.3274
13.3367,136864,489,5,220.9953,26.961
0.0019,65,0,0,0.0,0.0
0.0381,98,0,0,0.0,0.0
0.9688,5474,10,1,13.6295,0.5451
0.7637,4126,9,0,0.0,0.4919
0.0228,16,0,0,0.0,0.0
0.2848,524,0,0,0.0,0.0
0.8977,1423,46,4,240.4941,8.6732
0.0075,77,1,0,0.0,0.0542
13.5933,11798,422,43,1761.2354,45.5013
0.0002,1,0,0,0.0,0.0
0.0025,16,0,0,0.0,0.0
13.8641,36376,457,13,1299.2108,18.4643
54.8999,52381,286,99,4844.9065,52.4647
0.0041,11,1,0,0.0,0.1084
0.0246,15,0,0,0.0,0.0
2.7086,2927,40,2,142.3551,2.203
0.006,52,0,0,0.0,0.0
0.0013,4,0,0,0.0,0.0
0.0286,19,0,0,0.0,0.0
0.1784,3626,6,0,0.0,0.3304
2.1027,2201,58,0,0.0,3.1719
0.0281,56,0,0,0.0,0.0
3.2504,7444,45,1,299.345,2.3344
0.0005,1,0,0,0.0,0.0
0.013,24,0,0,0.0,0.0
15.5167,19423,175,29,2158.8074,32.5804
0.0007,2,0,0,0.0,0.0
0.1526,2697,16,0,0.0,0.8732
0.0939,554,0,0,0.0,0.0
0.0015,164,0,0,0.0,0.0
2.507,4106,18,1,35.773,3.4121
0.006,4,0,0,0.0,0.0
8.5287,71818,293,10,450.7252,15.7776
0.4035,1439,3,0,0.0,0.163
0.0021,4,0,0,0.0,0.0
0.0065,3,0,0,0.0,0.0
0.1281,233,2,0,0.0,0.1087
0.0153,14,0,0,0.0,0.0
0.003,172,0,0,0.0,0.0
0.4702,14183,18,0,0.0,0.9259
0.493,618,13,0,0.0,1.3907
0.0014,148,0,0,0.0,0.0
0.0662,100,0,0,0.0,0.0
23.8818,22007,159,34,2888.1691,29.0
208.0751,117364,1235,789,37919.196,139.0
0.0011,3,0,0,0.0,0.0
0.3525,924,3,0,0.0,0.5624
0.0506,89,0,0,0.0,0.0
19.4254,20196,142,10,280.1123,26.1782
0.0645,154,2,0,0.0,0.2175
22.7877,40440,90,90,3975.5274,9.0
0.2493,723,3,0,0.0,0.3203
2.8845,4922,14,3,751.9075,1.5281
0.0486,32,0,0,0.0,0.0
8.074,6876,57,8,873.4251,3.0931
1.1325,2368,20,0,0.0,1.0849
1.7969,8009,144,0,0.0,5.8759
1.2996,12351,60,2,153.2826,3.2036
0.4441,1144,4,1,58.874,0.2138
0.1717,1315,4,0,0.0,0.4322
0.0133,66,0,0,0.0,0.0
0.002,5,0,0,0.0,0.0
0.5995,6803,23,0,0.0,1.2251
11.8649,107419,514,9,504.3752,19.9986
0.0007,1,0,0,0.0,0.0
0.6399,627,11,0,0.0,0.5796
1.6703,9901,62,0,0.0,3.4181
0.5758,3592,21,0,0.0,1.17
0.0884,158,4,1,33.8704,0.4338
0.7643,11236,88,0,0.0,4.5988
0.0032,4,0,0,0.0,0.0
0.328,1633,7,0,0.0,0.3828
1.1699,37878,55,0,0.0,2.9287
0.0756,456,2,0,0.0,0.1084
0.0186,154,1,0,0.0,0.1067
2.0552,3857,8,1,55.5819,0.4312
2.3877,11199,196,1,399.8247,7.6821
196.2842,110449,1244,931,42196.8841,135.0
0.6378,1013,17,1,25.849,0.9065
0.0022,6,0,0,0.0,0.0
3.4914,6107,20,0,0.0,3.7709
13.6094,17446,482,4,118.0136,19.2757
7.9513,4491,49,30,576.9186,8.8467
2.1023,26437,82,0,0.0,4.4844
2.2792,6702,23,2,122.21,4.2078
0.935,3421,14,1,195.3548,0.7589
0.0008,1,0,0,0.0,0.0
0.1148,191,0,0,0.0,0.0
0.3899,3985,35,0,0.0,1.9074
18.354,36756,1342,20,857.2468,54.7638
2.571,50502,149,0,0.0,7.9438
12.4224,22741,53,48,1964.3453,5.0
295.0607,272964,1395,591,31944.9407,264.0
0.1517,115,0,0,0.0,0.0
3.3554,4311,27,1,26.3047,4.9765
36.9751,51635,858,316,17522.8328,163.0
1.6328,2861,35,0,0.0,1.907
1.1969,2506,4,0,0.0,0.2125
0.0107,78,0,0,0.0,0.0
0.0033,10,0,0,0.0,0.0
42.0348,59260,870,283,14980.657,164.0
0.0072,18,4,0,0.0,0.4279
0.1035,188,0,0,0.0,0.0
0.0084,63,0,0,0.0,0.0
1.3846,1428,35,2,191.9298,3.8745
0.0046,3,0,0,0.0,0.0
0.0421,73,0,0,0.0,0.0
0.0246,2031,2,0,0.0,0.1088
0.0552,111,0,0,0.0,0.0
0.0619,150,0,0,0.0,0.0
0.0007,2,0,0,0.0,0.0
0.1858,332,2,2,188.7141,0.378
0.9526,1233,9,2,183.3429,1.6512
23.3992,35080,1721,24,1441.1124,68.8275
18.3839,19481,693,69,3553.9427,131.4959
0.9068,9219,65,0,0.0,3.5007
0.0084,12,0,0,0.0,0.0
0.0131,11,0,0,0.0,0.0
24.0242,46898,373,181,10461.2897,69.0
1.5306,3735,12,1,3.4139,2.2941
0.5463,1386,12,0,0.0,1.2814
0.4849,534,4,0,0.0,0.4411
2.2051,2336,12,2,48.9687,0.6591
0.0242,156,0,0,0.0,0.0
1.7156,1760,11,1,9.2654,0.6039
1.6524,2963,51,0,0.0,2.7505
0.0116,31,0,0,0.0,0.0
0.0886,1852,7,0,0.0,0.378
0.0483,1538,8,0,0.0,0.4348
0.192,554,5,0,0.0,0.2031
38.4014,44585,214,120,7612.0821,41.0
0.3228,645,8,0,0.0,0.8717
2.6012,11430,167,0,0.0,6.5469
0.0737,2619,10,0,0.0,0.5331
3.1702,4594,85,1,20.0741,3.4263
0.6111,8518,13,0,0.0,0.705
0.075,126,1,0,0.0,0.04
0.0353,90,0,0,0.0,0.0
2.257,2926,47,0,0.0,2.5381
3.6112,6393,17,6,118.9213,3.0
0.0151,1178,0,0,0.0,0.0
2.1853,4906,63,2,220.0783,2.4375
17.0558,18314,121,60,2942.9559,22.0
6.778,22490,93,6,581.9566,5.0357
0.0153,74,0,0,0.0,0.0
351.0332,365420,7270,2781,132495.8703,1323.0
1.0918,2813,21,1,64.7278,3.9366
0.0005,1,0,0,0.0,0.0
0.7663,1282,28,2,302.9641,3.0778
45.4333,41896,277,102,4162.0391,50.0109
1.2296,6290,16,0,0.0,0.8693
7.0158,19576,50,7,693.2726,2.7121
11.5423,5852,62,35,1615.4689,11.2572
0.1927,1045,4,0,0.0,0.427
1.9538,3330,16,9,518.3107,1.0
23.7736,40074,123,73,2803.8858,13.0
0.0213,20,0,0,0.0,0.0
0.0007,10,0,0,0.0,0.0
0.0018,4,0,0,0.0,0.0
0.0057,2,0,0,0.0,0.0
0.0023,4,0,0,0.0,0.0
0.411,2078,6,0,0.0,1.0974
3.7959,17622,312,1,46.1171,12.0709
0.003,2,0,0,0.0,0.0
0.4617,541,15,0,0.0,1.5991
0.006,15,0,0,0.0,0.0
0.0151,99,0,0,0.0,0.0
0.9158,911,9,5,157.1841,0.4976
46.0781,64254,994,384,18398.4421,186.0
0.0054,8,0,0,0.0,0.0
0.0463,90,0,0,0.0,0.0
1.4683,1462,12,0,0.0,0.6562
11.325,33919,103,10,1805.4274,5.6208
0.0,5,0,0,0.0,0.0
0.5056,1989,1,0,0.0,0.1885
0.0028,7,0,0,0.0,0.0
0.0929,10,2,0,0.0,0.361
0.0183,19,0,0,0.0,0.0
34.4847,40904,212,82,5715.9599,40.0
0.36,4906,8,0,0.0,0.3173
0.15,570,3,0,0.0,0.5695
0.6279,656,5,2,29.1706,0.5455
0.2891,464,6,0,0.0,1.134
0.6061,557,3,0,0.0,0.3295
0.0019,114,0,0,0.0,0.0
3.6915,2592,66,0,0.0,2.6516
2.9283,3578,32,7,394.1246,3.0
6.9974,4510,90,25,2177.4386,17.1251
1.3713,26419,87,0,0.0,4.4977
0.1843,261,0,0,0.0,0.0
0.0022,79,0,0,0.0,0.0
0.0538,204,4,0,0.0,0.4358
56.3459,251847,2399,50,5414.9228,92.5064
3.9269,10414,48,27,1792.8731,5.0
0.004,1,0,0,0.0,0.0
0.0067,13,0,0,0.0,0.0
24.2885,34850,282,236,7318.3291,30.0
2.9969,6390,43,3,152.5616,4.7919
2.5422,3082,68,3,482.3389,3.6854
0.1285,192,11,0,0.0,0.4434
0.0669,494,3,0,0.0,0.1689
0.0002,2,0,0,0.0,0.0
0.0037,243,0,0,0.0,0.0
5.0159,15840,90,11,932.3336,9.8861
0.3432,492,3,0,0.0,0.5654
74.1466,61875,257,217,10695.0353,28.0
0.0221,15,0,0,0.0,0.0
0.01,196,0,0,0.0,0.0
0.8975,1769,40,0,0.0,1.5995
20.3252,24433,578,6,212.8848,23.0959
310.0955,336991,1333,775,36852.1357,253.0
4.4686,18216,51,5,280.7311,2.8466
0.5499,522,5,0,0.0,0.257
0.0009,8,0,0,0.0,0.0
1.1362,9968,46,0,0.0,2.3848
269.8964,301341,13808,188,14570.2388,537.2367
10.9756,14738,114,60,2130.8915,21.0
3.1588,23929,91,2,149.344,4.7555
0.0186,67,0,0,0.0,0.0
0.6083,637,13,0,0.0,2.4456
13.8528,24644,114,67,2598.5545,12.0
0.1154,119,3,0,0.0,0.3234
0.0008,1,0,0,0.0,0.0
0.3486,1537,4,0,0.0,0.2183
11.4653,6115,43,26,1432.0267,8.0
0.2369,198,4,0,0.0,0.2231
0.3308,1200,1,0,0.0,0.1823
0.0665,81,0,0,0.0,0.0
3.5459,4443,42,5,672.0185,2.2897
0.1774,1619,8,0,0.0,0.4351
0.0022,158,0,0,0.0,0.0
0.0803,217,0,0,0.0,0.0
4.2703,5482,125,4,456.5813,6.6102
0.0007,2,0,0,0.0,0.0
31.0252,18989,113,78,3800.3803,21.0
0.0011,3,0,0,0.0,0.0
0.6673,1209,13,0,0.0,0.504
7.8909,25147,89,4,769.3119,4.7309
0.0201,16,0,0,0.0,0.0
0.9701,4509,14,0,0.0,2.5804
0.0,0,0,0,0.0,0.0
0.0684,444,1,0,0.0,0.1865
0.003,2,0,0,0.0,0.0
17.3368,30998,184,12,1323.659,33.7474
1.2676,2894,31,1,424.036,1.2397
0.1692,285,3,0,0.0,0.3309
0.0052,18,0,0,0.0,0.0
0.0003,9,0,0,0.0,0.0
0.0015,3,0,0,0.0,0.0
8.6136,5973,39,10,443.0437,7.0
0.1696,270,0,0,0.0,0.0
2.7472,39354,125,0,0.0,6.6956
0.0262,29,0,0,0.0,0.0
0.0307,281,1,0,0.0,0.0544
2.9513,24274,96,0,0.0,5.2925
2.3502,2435,42,11,200.6948,4.6139
0.0286,46,0,0,0.0,0.0
4.4005,16584,54,2,119.5231,2.9122
0.0008,1,0,0,0.0,0.0
0.0005,7,0,0,0.0,0.0
2.2259,12536,184,4,1008.4999,10.0095
4.5429,5052,86,1,6.5231,4.5794
0.0008,1,0,0,0.0,0.0
1.543,17330,125,1,37.8346,6.7321
0.1415,1301,4,0,0.0,0.2252
184.8378,110441,646,309,14906.6697,119.0
0.0058,65,0,0,0.0,0.0
1.8958,3559,17,3,216.6546,0.932
0.0015,1,0,0,0.0,0.0
1.4906,2340,78,35,856.102,14.523
0.1178,414,2,0,0.0,0.2132
0.6517,3879,7,0,0.0,1.2605
3.8079,6404,37,17,771.5549,7.0
0.0407,148,2,0,0.0,0.2203
0.0012,3,0,0,0.0,0.0
0.0002,2,0,0,0.0,0.0
0.0778,211,2,0,0.0,0.2174
0.2091,2907,9,0,0.0,0.3636
33.5383,23698,378,237,13302.2824,41.0
25.4548,35438,557,286,13433.4995,61.0
0.0164,26,0,0,0.0,0.0
11.9702,22989,179,103,5256.1023,19.0
2.4709,25378,60,1,117.4794,3.1362
3.0,12874,21,0,0.0,1.1137
0.2075,842,3,0,0.0,0.5686
0.0013,46,0,0,0.0,0.0
485.5104,331455,2428,1391,68932.4537,456.0
0.105,192,0,0,0.0,0.0
0.0424,35,1,0,0.0,0.0549
0.4818,909,20,0,0.0,1.0848
7.7584,29493,109,8,364.2366,5.6226
0.1898,665,0,0,0.0,0.0
0.1184,252,0,0,0.0,0.0
0.6789,1323,23,1,39.4895,2.4748
1.0183,1073,9,1,50.1689,0.486
32.8349,31038,157,90,4799.1753,29.0
453.5336,242950,2359,842,42136.0752,427.9192
10.2019,23526,176,82,1995.7442,31.7759
0.003,2,0,0,0.0,0.0
3.0836,23648,147,0,0.0,6.0222
0.0015,1,0,0,0.0,0.0
1.3273,3366,28,4,176.6691,5.154
0.158,3376,17,0,0.0,0.8952
0.2033,2034,7,0,0.0,0.3737
0.0292,158,2,0,0.0,0.2187
2.4181,2219,44,18,706.7229,4.8698
0.0172,7,0,0,0.0,0.0
0.0176,43,0,0,0.0,0.0
0.0007,1,0,0,0.0,0.0
2.5235,3403,20,18,622.6555,2.0
1.9143,8572,166,2,75.2004,6.6731
0.1329,121,1,0,0.0,0.0409
2.7628,11640,35,2,105.7354,1.9103
0.0868,84,1,0,0.0,0.054
1.0324,2739,5,0,0.0,0.257
0.886,24154,57,0,0.0,3.071
0.0002,4,0,0,0.0,0.0
0.0536,89,0,0,0.0,0.0
0.0035,9,0,0,0.0,0.0
0.2748,3193,32,0,0.0,1.7348
4.2962,16696,38,4,792.1835,2.0473
0.0006,1,0,0,0.0,0.0
5.4888,5118,48,7,246.8712,2.6197
0.0024,9,0,0,0.0,0.0
0.7827,5688,31,1,3.8623,1.6863
0.0259,49,0,0,0.0,0.0
0.6532,774,13,0,0.0,2.4262
0.2655,5615,10,0,0.0,0.5423
0.1144,248,5,0,0.0,0.5455
1.618,11521,63,1,5.7233,2.4091
0.0149,88,0,0,0.0,0.0
9.1735,12482,65,33,1302.7232,7.0
0.0182,24,1,0,0.0,0.1859
0.1396,225,1,0,0.0,0.1114
42.1716,60748,696,330,13217.7185,129.0
2.2734,2589,39,1,6.9347,4.2507
0.0341,60,0,0,0.0,0.0
1.2973,9493,45,0,0.0,1.7465
1.139,3685,10,0,0.0,0.5332
1.0489,6722,103,1,36.8266,5.5374
1.0153,5516,17,0,0.0,0.9039
0.0651,89,2,0,0.0,0.1045
0.1479,397,1,0,0.0,0.1823
0.0016,164,1,0,0.0,0.055
33.9186,39867,187,75,5432.5415,35.0
0.046,35,0,0,0.0,0.0
0.0243,182,0,0,0.0,0.0
6.6391,118919,320,5,278.8236,17.1798
0.0817,172,9,0,0.0,0.4642
0.0226,6,0,0,0.0,0.0
25.7392,29275,745,82,5260.5703,135.1775
1.2833,1282,13,1,19.7696,0.6705
0.0232,39,0,0,0.0,0.0
0.0062,25,1,0,0.0,0.108
4.6164,79559,281,1,97.6171,14.9464
27.9739,52564,504,203,12267.237,94.0
0.0015,1,0,0,0.0,0.0
18.841,36404,1459,17,689.3774,58.4519
0.0011,2,0,0,0.0,0.0
0.0021,2,0,0,0.0,0.0
0.0042,475,0,0,0.0,0.0
0.3663,674,12,5,284.7475,1.3044
9.9491,7871,177,11,796.3688,33.0132
1.1795,13160,42,0,0.0,2.196
0.0143,1041,3,0,0.0,0.1597
18.7143,58049,706,4,143.5625,28.2352
2.6064,2951,12,4,98.3264,1.0
0.025,51,0,0,0.0,0.0
0.0067,10,0,0,0.0,0.0
0.0168,139,0,0,0.0,0.0
0.2567,6382,7,0,0.0,0.3732
0.0039,7,0,0,0.0,0.0
4.4763,32835,202,1,92.9548,10.42
8.1247,10632,62,41,1041.9255,6.0
0.085,164,2,0,0.0,0.2147
0.268,2097,3,0,0.0,0.164
170.6392,157067,2605,1194,54919.398,283.0
0.4294,1140,5,1,5.5267,0.5339
9.9743,37311,524,8,307.3885,21.1713
1.0391,1687,61,8,197.1717,11.3834
0.1665,158,1,0,0.0,0.0526
142.9453,158704,7947,145,12558.1248,317.8197
0.0167,83,0,0,0.0,0.0
0.0026,3,0,0,0.0,0.0
0.7069,4919,34,0,0.0,1.8528
0.0052,13,0,0,0.0,0.0
0.0037,414,0,0,0.0,0.0
0.0113,30,0,0,0.0,0.0
1.5266,4082,44,0,0.0,1.7068
4.8157,67883,255,4,241.3562,14.0179
0.1184,428,2,0,0.0,0.1067
0.293,9176,10,0,0.0,0.5259
19.7394,19527,159,33,2865.4907,30.0
16.9937,34089,125,11,719.372,23.4384
0.0551,134,1,0,0.0,0.0543
0.0144,23,0,0,0.0,0.0
0.0873,237,3,1,63.7754,0.5552
14.0088,17450,593,49,3177.6954,109.7713
0.0256,40,0,0,0.0,0.0
0.0005,1,0,0,0.0,0.0
0.0164,67,0,0,0.0,0.0
4.524,20141,40,18,1057.4191,2.1359
0.4983,893,4,0,0.0,0.2231
3.5438,15378,30,5,581.6222,1.6144
1.1933,3590,17,4,529.7313,1.8494
0.3247,425,3,0,0.0,0.5591
0.003,2,0,0,0.0,0.0
0.0419,76,0,0,0.0,0.0
1.9826,3679,24,3,308.2231,1.296
1.0704,3789,3,0,0.0,0.1586
0.2527,4227,33,0,0.0,1.774
0.0008,1,0,0,0.0,0.0
0.0008,1,0,0,0.0,0.0
4.3755,19308,262,0,0.0,10.4773
0.0184,488,4,0,0.0,0.1598
1.2849,2088,76,1,67.519,13.9009
1.6106,2308,31,0,0.0,1.6546
1.0102,2355,4,0,0.0,0.7372
4.2713,20614,44,2,66.2286,2.3424
0.0136,9,0,0,0.0,0.0
0.0401,981,1,0,0.0,0.055
0.0024,3,0,0,0.0,0.0
0.8723,2133,13,5,222.1655,1.3879
0.02,64,1,0,0.0,0.0557
0.4957,540,2,1,38.9017,0.3731
0.0161,78,0,0,0.0,0.0
0.1102,3178,4,0,0.0,0.2147
11.0751,21428,153,97,4953.6611,16.0
0.4278,890,14,0,0.0,0.769
0.1051,1021,2,0,0.0,0.1067
0.2936,174,2,0,0.0,0.217
0.0096,12,0,0,0.0,0.0
0.0171,20,0,0,0.0,0.0
0.0008,2,0,0,0.0,0.0
0.692,1235,45,0,0.0,2.3398
5.8743,4942,80,8,213.6386,14.5253
0.1687,187,0,0,0.0,0.0
13.3521,16996,116,89,3874.9907,15.0
0.0273,676,2,0,0.0,0.1096
0.0284,80,0,0,0.0,0.0
0.078,207,1,0,0.0,0.1874
0.5583,2449,13,0,0.0,2.4262
18.3428,38509,1367,19,1778.0065,53.0071
0.4639,611,5,0,0.0,0.9027
9.7449,24347,349,8,264.2701,13.5792
1.8911,5354,12,1,13.3345,2.1665
0.034,133,0,0,0.0,0.0
0.0224,30,0,0,0.0,0.0
0.1052,573,1,0,0.0,0.0391
0.0015,106,0,0,0.0,0.0
50.6753,57050,359,85,3587.8617,65.1831
0.0024,6,0,0,0.0,0.0
2.214,3590,40,0,0.0,2.203
0.2186,357,3,0,0.0,0.1627
1.5133,13281,47,0,0.0,2.5513
0.6932,7880,20,0,0.0,1.0316
1.0102,7416,64,3,32.5886,2.5654
0.016,31,3,0,0.0,0.1637
0.121,703,1,0,0.0,0.1908
0.1287,151,0,0,0.0,0.0
6.0157,18966,336,5,99.841,13.646
3.242,63835,116,0,0.0,6.0634
0.1408,205,8,0,0.0,1.4443
0.9765,1840,25,2,89.6123,2.7568
0.0016,2,0,0,0.0,0.0
0.1373,4086,15,0,0.0,0.8037
19.1918,63611,1131,11,1014.6597,44.8811
0.7029,3590,10,2,95.6992,0.5331
0.5413,1467,2,1,38.3862,0.0
0.1408,258,3,2,528.6498,0.1637
0.0044,6,0,0,0.0,0.0
1.5123,8588,51,0,0.0,2.0893
0.3592,2186,10,0,0.0,0.563
0.5651,9836,13,0,0.0,0.6931
0.0056,7,0,0,0.0,0.0
18.9018,21967,765,67,3184.4064,143.4272
6.3521,10819,60,51,2225.9674,6.0
0.0287,51,1,0,0.0,0.0391
2.1852,6715,22,2,36.1487,3.992
0.6214,1199,15,0,0.0,1.6306
0.1398,237,5,0,0.0,0.5535
1.0806,24703,65,0,0.0,3.4882
0.0329,30,0,0,0.0,0.0
10.8478,19215,132,15,502.3345,24.8857
0.4465,5093,20,0,0.0,1.0771
23.0457,47479,192,85,5560.9262,21.0
0.204,1115,5,1,17.1498,0.5448
0.3353,204,3,0,0.0,0.3342
10.8589,13155,458,58,3720.2698,49.9213
0.1204,351,0,0,0.0,0.0
3.9064,60155,237,3,77.8164,12.4906
4.5378,4401,95,1,485.1099,5.0728
0.0212,223,2,0,0.0,0.3795
2.2707,2909,27,1,31.1868,1.458
3.4679,16302,205,1,86.7047,8.1985
22.6135,38517,111,96,3157.5875,12.0
0.0075,12,0,0,0.0,0.0
0.0001,1,0,0,0.0,0.0
0.0066,31,0,0,0.0,0.0
0.0145,138,0,0,0.0,0.0
0.0498,295,0,0,0.0,0.0
0.0004,1,0,0,0.0,0.0
1.6422,2209,17,7,329.0828,3.1722
9.9954,12339,161,0,0.0,8.585
0.6522,1559,10,2,198.2322,1.8901
59.9601,31952,393,298,15022.9973,42.0
8.84,16973,142,25,741.3174,15.1594
0.5189,1795,4,0,0.0,0.7647
0.4126,1957,3,0,0.0,0.1631
1.419,13307,56,1,61.4872,3.0593
6.3283,12213,73,20,748.2426,7.0
0.0011,3,0,0,0.0,0.0
2.0359,10373,154,0,0.0,8.4211
0.0008,4,0,0,0.0,0.0
0.0003,1,0,0,0.0,0.0
1.5339,2239,26,1,79.641,1.4202
0.0439,1344,1,0,0.0,0.0542
120.5893,69773,502,383,20418.3187,56.0
0.0,1,0,0,0.0,0.0
0.137,246,2,0,0.0,0.1114
0.4528,4468,12,0,0.0,0.6237
1.0515,30633,70,0,0.0,3.8148
0.9645,1426,21,0,0.0,1.1196
0.0006,1,0,0,0.0,0.0
0.0208,73,0,0,0.0,0.0
0.1735,955,1,0,0.0,0.1908
0.0041,6,0,0,0.0,0.0
38.5096,158836,1917,42,4381.7661,77.2726
0.1449,1491,10,0,0.0,0.5507
0.0044,17,0,0,0.0,0.0
0.307,2102,14,0,0.0,1.5231
0.1265,129,1,0,0.0,0.0532
0.0266,123,0,0,0.0,0.0
0.0122,164,0,0,0.0,0.0
0.0008,1,0,0,0.0,0.0
14.4543,19725,114,32,1560.8186,20.8515
130.3901,107602,1495,1081,48208.0386,164.0
0.1296,657,2,0,0.0,0.0775
0.0081,60,0,0,0.0,0.0
0.6779,25367,24,0,0.0,1.238
1.7749,5190,30,3,324.1019,1.53
0.0406,71,0,0,0.0,0.0
0.0204,36,0,0,0.0,0.0
0.0026,7,1,0,0.0,0.054
0.0237,36,0,0,0.0,0.0
0.009,23,0,0,0.0,0.0
68.7137,70845,296,138,5338.85,55.0
0.9283,2902,10,0,0.0,0.5375
0.0156,115,0,0,0.0,0.0
19.765,42010,132,112,4397.2171,14.0
5.9255,19537,47,6,412.9259,2.5067
0.1924,568,0,0,0.0,0.0
3.3106,17600,42,1,71.0815,2.2828
0.1263,163,1,0,0.0,0.0551
0.2534,1335,4,2,210.2022,0.4271
0.0002,1,0,0,0.0,0.0
0.2103,572,3,0,0.0,0.164
0.2021,281,3,2,117.9973,0.0
4.7049,5240,53,13,763.9671,5.9672
0.0038,7,0,0,0.0,0.0
4.6218,8445,16,0,0.0,3.0468
1.0594,5000,10,1,5.5913,0.5455
0.1396,2229,12,0,0.0,0.6609
0.1708,137,0,0,0.0,0.0
0.0001,1,0,0,0.0,0.0
0.0398,252,1,0,0.0,0.1829
0.0011,9,0,0,0.0,0.0
0.5874,12114,22,0,0.0,1.1933
0.2374,343,5,1,9.1132,0.0
0.4174,2102,5,0,0.0,0.2756
3.3077,63057,100,0,0.0,5.5137
0.329,1777,9,0,0.0,0.3484
3.8491,12150,35,4,178.9927,1.8982
0.2689,387,2,0,0.0,0.0
0.0328,24,0,0,0.0,0.0
0.0266,136,1,0,0.0,0.1874
54.6992,60809,359,89,3065.5893,64.6017
1.2638,28917,78,0,0.0,4.2019
0.2827,1190,4,0,0.0,0.7316
0.0781,142,0,0,0.0,0.0
0.0081,12,0,0,0.0,0.0
2.3474,4020,14,12,520.483,1.0
2.3665,4447,28,0,0.0,5.228
1.3363,3183,6,0,0.0,1.1425
0.0065,13,0,0,0.0,0.0
0.1277,2576,12,0,0.0,0.6509
31.763,20712,250,227,11094.3624,27.0
0.0036,9,0,0,0.0,0.0
23.026,48415,406,196,7753.2121,75.0
0.0322,27,0,0,0.0,0.0
5.4229,8776,44,24,1932.9068,8.0
1.2113,7643,41,0,0.0,2.2103
0.0124,46,0,0,0.0,0.0
0.1166,226,2,0,0.0,0.2169
0.0112,124,0,0,0.0,0.0
9.1121,13910,985,11,611.9518,39.7939
0.0983,177,3,0,0.0,0.1602
0.0103,48,0,0,0.0,0.0
0.0093,1022,1,0,0.0,0.054
0.0625,159,0,0,0.0,0.0
0.0002,1,0,0,0.0,0.0
3.1317,9014,20,1,252.8695,1.0849
120.8408,70035,571,522,23409.0607,62.0
0.0088,6,0,0,0.0,0.0
0.3088,543,0,0,0.0,0.0
2.8465,16911,185,1,15.2126,7.4717
8.9663,8058,138,22,711.4617,26.1982
328.8413,323733,8302,2643,131786.7482,1581.0
3.2068,11477,20,2,51.2355,1.08
0.0555,183,0,0,0.0,0.0
0.8465,502,3,0,0.0,0.5416
0.2367,5243,10,0,0.0,0.54
0.0281,19,0,0,0.0,0.0
0.2058,187,2,0,0.0,0.3791
0.012,15,0,0,0.0,0.0
0.0043,3,0,0,0.0,0.0
3.2514,3102,45,0,0.0,1.8298
0.1673,799,4,0,0.0,0.1542
0.0477,35,0,0,0.0,0.0
130.1548,209924,675,503,25036.7874,74.0
0.0261,18,0,0,0.0,0.0
0.949,6715,65,0,0.0,2.643
0.2028,552,1,1,5.7194,0.0518
0.1213,216,5,0,0.0,0.9027
0.0319,51,0,0,0.0,0.0
0.9155,1846,3,2,157.5345,0.0
0.7401,3487,21,1,33.1163,3.7475
0.0131,10,0,0,0.0,0.0
0.093,104,3,0,0.0,0.3203
0.0363,1105,0,0,0.0,0.0
0.0405,1244,3,0,0.0,0.1637
0.1869,306,2,0,0.0,0.2135
1.8051,2156,20,0,0.0,1.0829
0.0222,13,0,0,0.0,0.0
0.0145,10,0,0,0.0,0.0
0.0039,15,0,0,0.0,0.0
0.036,51,0,0,0.0,0.0
0.6188,302,3,0,0.0,0.3221
0.0156,18,0,0,0.0,0.0
12.6687,6059,81,33,1299.0337,14.6979
0.1328,806,1,0,0.0,0.1799
0.3543,670,13,0,0.0,0.672
0.0045,3,0,0,0.0,0.0
0.9235,23710,57,0,0.0,3.1128
17.5116,66284,1049,5,541.4207,41.3787
0.0997,72,0,0,0.0,0.0
0.0799,286,1,0,0.0,0.0545
13.8794,18896,175,72,5525.2469,23.0
0.4616,2059,6,0,0.0,0.3063
120.7329,98832,444,352,16250.4938,48.0
0.2843,584,2,0,0.0,0.0783
1.1485,9561,55,0,0.0,3.0027
26.0831,40311,325,66,3116.3117,61.7035
3.5858,3751,126,0,0.0,6.8771
0.0232,21,0,0,0.0,0.0
0.008,10,0,0,0.0,0.0
0.2243,402,0,0,0.0,0.0
0.9,1846,17,4,233.6794,3.2053
0.0021,3,0,0,0.0,0.0
0.0728,139,2,0,0.0,0.3618
0.0072,9,0,0,0.0,0.0
41.5289,40940,184,62,2961.1008,34.0
0.0127,90,0,0,0.0,0.0
0.0063,23,0,0,0.0,0.0
0.0212,12,0,0,0.0,0.0
0.0004,1,0,0,0.0,0.0
0.4576,2435,10,2,22.4238,1.8854
285.0589,219975,1464,722,35398.0395,266.0
0.4892,622,3,0,0.0,0.5398
